Name,cluster
"Інструмент E.Next e.tool.crimp.ht.208.m для обтиску конекторів, зачистки та різки кабелю t006010",15
Патрон люстровий з гайкою E.Next Е14 s9100006 білий,11
Батарейка cольова Videx 6F22/9V крона,-1
Затискач анкерний натяжний 2*(16-25) вітчизняний ЗА 1.1,-1
"Вимикач автоматичний 2-полюсний E.Next 4,5кА s002017 16A e.mcb.stand.45.2.C16",16
"Силовий автоматичний вимикач E.Next i0010007 e.industrial.ukm.250S.160, 3р, 160А",15
Перемикач I-0-II 230V 2-полюсний Hager SFT240 40А вихід зверху,10
Вимикач автоматичний 1-полюсний Hager 6kA MC103A C 3A,22
Вимикач автоматичний 1-полюсний Hager 6kA MC101A C 1A,22
Вимикач автоматичний 1-полюсний Hager 6kA MC125A C 25A,22
Вимикач автоматичний 1-полюсний Hager 6kA MC116A C 16A,22
Розетка силова 2К+З Lezard 32А 715-1201-620,7
Вилка силова 2К+З Lezard 32А 715-1302-621,7
Клемник ввідно-розгалуджувальний 4 полюсний (35кв.мм) Hager K65A до щитів Univers 100А на полюс,11
Світильник стельовий з датчиком руху E.Next e.sensor.lum.78.e27.white(білий) 360° IP20 s061025,-1
Перемикач I-0-II 230V 1-полюсний Hager SFT132 32А вихід зверху,10
Патрон підвісний карболітовий вітчизняний. Е14,11
"Маркер УЕК МК0-1,5 ""8"" 1000шт UMK00-8",4
Реле проміжне 230V AC 10А E.Next e.control.p1046 i.ly4.230ac,9
Коробка установча г/к 5-а металеві лапки Kopos 5*D68*45 KP 64/5L,0
Тумблер MTS-203 ON-OFF-ON 3-положення 6-контактів АСКО-УКРЕМ A0140060018,0
"Клема з’єднувальна з важелем Wago 221-413 для 3 гнучких проводів 0,14-4 кв.мм прозора",7
Вимикач ножний E.Next e.fs.01 пластиковий p0810151,15
Вимикач автоматичний 1-полюсний Hager 6kA MB116A B 16A,25
"Розрядник 400V УЕК ОПС1-C 3p In=20кА, Im=40kA MOP20-3-C",9
Тумблер MTS-203 ON-OFF-ON 3-положення 6-контактів АСКО-УКРЕМ A0140060018,0
Тумблер MTS-203 ON-OFF-ON 3-положення 6-контактів АСКО-УКРЕМ A0140060018,0
Розетка 2-а із заземлюючим контактом Forix IP20 782433 біла,0
"Пластикова рамка E.Next  e.f.es.rxj.01, для намотування кабелю s042201",8
Кабельний ввід E.Next e.pg.protect.stand.7 з опліткою чорний діаметр провідника 3-6.5 мм s051001,27
Лампа ртутно-вольфрамова Delux Е40 250W GYZ 10007874,2
Корпус щита пластиковий IP20 з кришкою 3-4 модулі,12
Лампа ртутно-вольфрамова Delux Е40 250W GYZ 10007874,2
Корпус щита пластиковий IP20 з кришкою 3-4 модулі,12
Блок PE-клем Hager KN26E,20
Тримач клем QuickConnect Hager VZ708N до щитів Golf VF/VS 18/22 модулі,13
"Спіральна обв'язка E.Next e.spiral.stand.8.black, 6-60 мм, 10м, чорна s2038012",-1
"Лампа LED 230V MR16 ELamp 50000 Led eco GU5,3 5,0W/4000 LED-SMD-05534(E) dim",3
"Вимикач автоматичний 1-полюсний УЕК 4,5кА ВА47-29 C 25А MVA20-1-025-C-U",5
Патрон підвісний керамічний E.Next Е27 s9100014,11
"Кабельний ввід E.Next e.pg.protect.stand.13,5 з опліткою діаметр провідника 9-12 мм s051004",27
Коробка для 1-фазного електронного лічильника IP54 КДЕ-2 (3 модулі),0
"Шина ""PEN"" кріплення центр УЕК 6*9мм 4/1 YNN10-04-100",4
ПВ-1 провід перетином 10,-1
Лічильник електроенергії 1-однофазний 5(60)А НІК 2100 AP2.0000.0.11,21
Світильник з решіткою E.Next НСП 21У 100 Вт IP54,12
Корпус накладний прозорі дверки Cosmos IP40/II Hager VD108TD 8 модулів,0
Наконечник УЕК мідний луджений 10/ 6 JG-10 UNP40-010-06-06,5
Наконечник пайка Аско мідний луджений 6/ 6 SC-6-6 A0060050004,5
Наконечник пайка Аско мідний луджений 6/ 5 SC-6-5 A0060050026,5
Ввод-сальник УЕК IP54 сірий d=20 (D боксу 22) YSA40-20-22-68-K41,0
"Шина ""N""основа-DIN E.Next s055003 e.bsc.stand.20.8 (8 відгалужень*20А)",4
Шина DIN оцинкована УЕК L-30 см YDN10-0030-U,4
"Шина ""N"" E.Next s025001 e.bs.stand.1.7 (7 відгалужень)",4
Скоба монтажна металева СКаТ СММ-12 1210124,0
Корпус щита пластиковий зовнішній IP65 ETI ECH 4G 1101060 прозора вертикальна дверка,12
Вимикач автоматичний 1-п Siemens 5SL6132-7 C 32A,-1
Вимикач автоматичний 1-п Siemens 5SL6120-7 C 20A,-1
Коробка розподільна з кришкою для суцільних стін KOPOS KO 100 E_KA,0
Коробка розподільна Kopos D103*50 KO 97/5,0
Коробка розподільна з кришкою для суцільних стін KOPOS KO 100_KA 107*107*50,0
Ввод-сальник УЕК IP54 сірий d=20 (D боксу 22) YSA40-20-22-68-K41,0
Наконечник пайка Аско мідний луджений 4/5 SC-4-5 A0060050003,5
Наконечник пайка Аско мідний луджений 10/ 6 SC-10-6 A0060050028,5
Скоба монтажна металева СКаТ СММ-12 1210124,0
Вимикач автоматичний 1-п Siemens 5SL6132-7 C 32A,-1
Вимикач автоматичний 1-п Siemens 5SL6120-7 C 20A,-1
Корпус щита пластиковий зовнішній IP65 ETI ECH 4G 1101060 прозора вертикальна дверка,12
Шина DIN оцинкована УЕК L-30 см YDN10-0030-U,4
"Шина ""N""основа-DIN E.Next s055003 e.bsc.stand.20.8 (8 відгалужень*20А)",4
"Шина ""N"" E.Next s025001 e.bs.stand.1.7 (7 відгалужень)",4
АВВГ кабель вітчизняний 4* 6,24
Лампа люмінесцентна Philips G13 18W/33 TLD Standart,2
"Затискач проколюючий вітчизняний ЗПАм (магiстраль 10-95 / вiдгалудження 1,5-10)",-1
Запобіжник ПН-2 250А,7
Вимикач автоматичний 1-полюсний Hager 6kA MC106A C 6A,22
Вимикач автоматичний 1-полюсний Hager 6kA MC110A C 10A,22
Вимикач автоматичний 2-полюсний Hager 6kA MC210A C 10A,22
Вимикач автоматичний 2-полюсний Hager 6kA MC225A C 25A,22
Вимикач автоматичний 2-полюсний Hager 6kA MC232A C 32A,22
Лічильник однофазний E.Next e.control.w04m 5(45)А електронний клас 1.0 (некомерційний облік) i0310031m,21
Реле проміжне 230V AC 5А E.Next e.control.p536 i.my3.230ac,9
Лампа люмінесцентна Osram G13 для м‘ясних прилавків 36W/76 L,1
ВВГнг кабель вітчизняний 2* 10,24
Лампа люмінесцентна Electrum G5 у/ф 6W A-TF-0402,2
Перемикач I-0-II 230V 2-полюсний Hager SFT232 32А вихід зверху,10
ВВГнг кабель вітчизняний 2* 10,24
Світильник вбудований круглий LED 171*13.5mm 720Lm IP20 Feron AL510 12W/4000K білий 5372,3
"ШВВП провід вітчизняний 2*0,5",24
Колодка клемна з кришкою E.Next e.tc.protect.15.12 p056005 15А 12 полюсів,0
"Клема з важелем Wago 222-412 для 2 гнучких проводів 0,08-4 кв.мм сіра",7
"Арматура світлосигнальна з індикатором напруги та струму e.ad22.va Ø22мм, 50-500В, 0-100 А E.Next",17
Корпус зовнішній димчасті дверки Golf IP40/II Hager VS112TD 12 модулів ніша 252*282*99,13
"Лампа галогенова капсульна 12V Philips GY6,35 20W 13104 Caps.line(uv)",2
Короб Елекор 40*16 дуб CKK10-040-016-1-K24/30,4
Тумблер 1322 3-положення х 6-контактів АСКО-УКРЕМ A0140060006,0
Тумблер MTS-101 ON-OFF 2-положення х 2-контакти АСКО-УКРЕМ A0140060010,0
Тумблер 1021 2-положення х 2-контакти АСКО-УКРЕМ A0140060001,0
Лампа натрієва Delux Е40 400W Sodium-T 10007863,2
Лампа натрієва Delux Е40 400W Sodium-T 10007863,2
Лампа натрієва Delux Е40 400W Sodium-T 10007863,2
Реле часу електронне двоканальне E.Next e.control.t09  i0310012,21
Кріплення для труб 20мм/пакунок 100шт,4
Патрон підвісний керамічний E.Next Е27 s9100014,11
"Корпус E.Next e.mbox.stand.w.48.z металевий, під 48 мод., що вбудовується, з замком  s0100125",16
Обмежувач УЕК на DIN-рейку YXD10,8
Перемикач введення резерву I-0-II 400V 3-полюсний Hager SFT340 40А вихід зверху,10
Реле імпульсне 230V DIN Hager EPN510 (1нв) 16А,9
"Шина ""N"" DIN в корпусі E.Next p0650005 4*11 груп e.cbs.pro.4.11",4
Корпус вбудований металеві дверки Volta IP30/II Hager VU48UA 48(56) модулів,12
Тримач з клемами 21*N+20*PE/5*N+6*PE Hager VZ464 до щитів Volta,12
Датчик руху мікрохвильовий ДД-МВ401 500Вт 360град 8м IP20 білий УЕК  LDD11-401MB-500-001,11
Перемикач I-0-II 230V 2-полюсний Hager SFT240 40А вихід зверху,10
Контактор 220V/АС3 ІЕК КМИ-22510 25А 1нв KKM21-025-230-10,9
Перемикач клавішний KCD1-5-101 Grey/Grey круглий сірий АСКО-УКРЕМ A0140040069,11
"Спіральна обв'язка E.Next e.spiral.stand.3.black, 1,5-10 мм, 10м, чорна s2038010",-1
"Спіральна обв'язка E.Next e.spiral.stand.8.black, 6-60 мм, 10м, чорна s2038012",-1
Клемник ввідно-розгалуджувальний 4 полюсний (35кв.мм) Hager K65A до щитів Univers 100А на полюс,11
Наконечник УЕК мідний луджений 10/ 6 JG-10 UNP40-010-06-06,5
Гільза мідна луджена 16,-1
Наконечник УЕК мідний луджений 16/ 8 JG-16 UNP40-016-06-08,5
Гільза мідна луджена 10,-1
Кабельний ввід E.Next e.pg.protect.stand.7 з опліткою чорний діаметр провідника 3-6.5 мм s051001,27
Контактор 380V/АС3 ІЕК КМИ-10910 9А 1но KKM11-009-400-10,9
Рамка 2-а вертикальна Asfora EPH5810262 сталь,8
Колодка клемна для голих ліній передач Білмакс КП 95К 1-п з кришкою 1*95/4*16,7
"Пластикова рамка E.Next  e.f.es.rxj.01, для намотування кабелю s042201",8
"Датчик руху інфрачервоний стельовий, що вбудовується E.Next e.sensor.pir.42.white(білий), 360°, IP20  s061011",-1
Лампа LED 230V Feron 25000h G13 9W/4000 T8 LB-246 6230,3
Світильник LED IP65 без ламп Евросвітло 656*115*90 EVRO-LED-SH-2*10 2*9W 39733 SLIM,3
Блок PE-клем Hager KN22E,20
Блок PE-клем Hager KN18E,20
Вимикач автоматичний 1-полюсний Hager 6kA MB110A B 10A,25
Вимикач автоматичний 1-полюсний Hager 6kA MC110A C 10A,22
Вимикач автоматичний 1-полюсний Hager 6kA MC116A C 16A,22
Корпус зовнішній прозора дверка Vector IP65/II Hager VE110D 237*210*114 10 модулів,6
"Диференційне реле 2-полюсне Hager CD225J А-25/0,03А",6
Вимикач автоматичний 4-полюсний Hager 6kA MC420A С 20A,22
Вита пара c.5e кабель ЗЗКМ UTP 4PR 24AWG,1
Лічильник 1 фазний 5- 60А електронний активної енергії НІК 2102-02 1кл. 220В M1,21
Перехідник E.Next e.lamp adapter.GU10/Е14.white з патрону GU10 на Е14 пластиковий s9100043,18
"Датчик руху інфрачервоний E.Next e.sensor.pir.38.white(білий), 180°, IP20  s061006",-1
Лампа рефлекторна Іскра Е14 R50 40W,2
Розетка із заземлюючим контактом з кришкою 2-а ETI IP54 RHE-2s-KR 4668052 коричнева,0
Розетка із заземлюючим контактом з кришкою 2-а ETI IP54 RHE-2s-KR 4668052 коричнева,0
Розетка із заземлюючим контактом з кришкою 3-а ETI IP44 RHE-3s-KR 4668054 коричнева,0
Запобіжник ПН-2 250А,7
Домовент вентилятор без решітки 100 ВКО,7
"Трубка термоусаджувальна 3,0/1,5",26
"Трубка термоусаджувальна 5,0/2,5",26
"F конектор для кабелю RG-6, накрутний FF-1 D=6.6мм",5
Спліттер (розгалужувач) DATIX S-4 DS,1
Перехідник (з'єднувач) F гніздо / F гніздо FF-13,27
Патрон підвісний керамічний E.Next Е27 s9100014,11
Батарейка cольова Videx 6F22/9V крона,-1
Батарейка cольова Videx 6F22/9V крона,-1
"Пластикова рамка E.Next  e.f.es.rxj.01, для намотування кабелю s042201",8
"Диференційне реле 2-полюсне Hager CC216J А-16/0,01А",6
Реле проміжне 230V AC 5А E.Next e.control.p536 i.my3.230ac,9
Лампа галогенова лінійна R7s Feron 150W/ 78 02003,28
"Вимикач автоматичний 1-полюсний УЕК 4,5кА ВА47-29 C 32А MVA20-1-032-C-U",5
"Вимикач автоматичний 1-полюсний УЕК 4,5кА ВА47-29 C 16А MVA20-1-016-C-U",5
Перемикач I-0-II 230V 2-полюсний Hager SFT232 32А вихід зверху,10
Перемикач I-0-II 230V 2-полюсний Hager SFT225 25А вихід зверху,10
Лічильник 1 фазний багатотарифний 5- 60А електронний A (активної енергії) NIK 2104 AP2T.1000.C.11,21
"Піктограма ""ВИХІД"" для аварійних світильників 500 E.Next e.pict.exit.310.100  l0660074",11
Механізм вимикача 2-клавішного 11000602,0
Рамка 1-а Регіна 13012118 слонова кістка,7
"Диференційне реле 2-полюсне Hager CF263J A-63/0,3А",6
Вимикач автоматичний 1-полюсний ETI 6kA Etimat 6 AC C 16А 2141516,15
Вимикач автоматичний 1-полюсний ETI 6kA Etimat 6 AC C 25А 2141518,15
Вимикач автоматичний 1-полюсний ETI 6kA Etimat 6 AC C 20А 2141517,15
"Вимикач автоматичнийдля захисту двигуна 3-полюсний ETI MS25-10 (6,3-10) 4600100",15
"Вимикач автоматичнийдля захисту двигуна 3-полюсний ETI MS25- 6,3 (4,0-6,3) 4600090",15
Індикатор модульний LED УЕК ЛС-47М зелений MLS20-230-K06,3
"Кнопковий пост E.Next e.cs.stand.xal.d.174, стоп, кнопка-грибок, поворотне повернення s006016",16
"Клема з’єднувальна з нажимним важелем Wago 221-613 для 3 гнучких проводів 0,5-6 кв.мм прозора",7
"ПВС кабель вітчизняний 2* 2,5",24
Вимикач автоматичний 3-полюсний Hager 6kA MC332A C 32A,22
Вилка із заземлюючим контактом кутова каучукова з вушком IP44 Lezard 16А 106-0400-0109 чорна,9
Колодка без заземлення 3 гнізда Makel MGP121,0
"Батарейка сольова Videx 4шт. R06P/AA 1,5V",-1
"Батарейка сольова Videx 4шт. R03P/AAA 1,5V",-1
Адаптер Legrand 50385 американський стандарт,5
Світильник світлодіодний накладний E.Next e.LED.2101.36.6500 36Вт 6500К 1200мм IP20 l0810005,3
Трубка ПВХ гофрована з протяжкою 320N УФ-стійка Kopos D 16/1416E_F50D чорна,0
Вимикач 1-клавішний ETI IP54/IP44 VHE-1 білий 4668000,11
ПВ-1 провід перетином 10,-1
Розетка із заземлюючим контактом з кришкою 2-а ETI IP54 RHE-2s 4668019 біла,0
Розетка із заземлюючим контактом з кришкою ETI IP54 RHE-1s 4668015 біла,0
"Диференційне реле (ПЗВ) ABB F202 AC-40/0,03 (2CSF202001R1400)",9
Коробка розподільна металева Білмакс КР-10 100*100*70,7
Блок N-клем Hager KN10N,20
Тримач клем QuickConnect Hager VZ707N до щитів Golf VF/VS 12 модулів,13
"Лампа LED 230V MR16 ELamp Еко D GU10 5,0W/4000 LED-SMD-05104(D)",3
"Лампа LED 230V MR16 ELamp Еко D GU10 5,0W/4000 LED-SMD-05104(D)",3
Ковпачок захисний силіконовий XB2 АСКО-УКРЕМ A0140010074,5
"Лампа натрієва високого тиску E.Next e.lamp.hps.e27.100, E27, 100 Вт  l0450002",18
Світильник з решіткою E.Next НСП 21У 100 Вт IP54,12
Корпус щита пластиковий зовнішній IP65 ETI ECH 4G 1101060 прозора вертикальна дверка,12
Реле проміжне 12V AC 3А E.Next e.control.p342 i.my4.12ac,9
Патрон люстровий з гайкою E.Next Е14 s9100006 білий,11
Кріплення для труб APRO 25мм / уп.50 шт,4
Ящик розподільний для 3-фазних лічильників електроенергії NIK DOT.3 IP54,21
Лампа галогенова лінійна R7s Feron 150W/ 78 02003,28
Реле проміжне 12V DC 10А E.Next e.control.p1041 i.ly4.12dc,9
Трійник із заземлюючим контактом прямокутний Lezard 715-0800-608,9
"Вимикач автоматичний 1-полюсний Easy 9 Schneider 4,5kA EZ9F34116 C 16А",5
"Диференційний автомат 2-полюсний Easy 9 Schneider 4,5kA AC EZ9D34620 C 20/0,03А",5
Багатофункціональне реле ZUBR MF 63,8
Патрон до галогенових ламп G4,7
Лампа галогенова лінійна R7s Feron 150W/ 78 02003,28
Лампа компактна Osram G23 11W/840 DULUX S,19
Вилка із заземлюючим контактом кутова 16A 12310203 Makel 10027,0
Вилка силова 2К+З Legrand 32А 55802,7
Світлодіодна лампа Electrum PL 9W LW-14 G24d2 4000К (A-LW-0476),2
Блок PE-клем Hager KN26E,20
Тримач клем QuickConnect Hager VZ707N до щитів Golf VF/VS 12 модулів,13
Лампа для холодильника РП Іскра Е14 230B 15W S25 прозора,2
Перемикач I-0-II 230V 2-полюсний Hager SFT240 40А вихід зверху,10
Перемикач I-0-II 230V 2-полюсний Hager SFT240 40А вихід зверху,10
Вилка кабельна 400V IP44 Sez 5 полюсів 32А IVN3253,9
Тримач ламп Stucchi 2G7 451,7
Лампа компактна Osram G23 9W/840 DULUX S,19
Патрон підвісний керамічний E.Next Е27 s9100014,11
Лампа комактна люмінісцентна 2G7 11W/840 DULUX S/Е Osram 4050300020181,-1
Вимикач автоматичний 2-полюсний Hager 6kA MC232A C 32A,22
"Перемикач з ключем E.Next e.mb.bg45.lrr на 2 фіксованих положення ""1-0"", 1NO+1NC (ключ виймається ліворуч і праворуч)",16
Контакт замикаючий фронтальний 1NO Eaton M22-K10 216376,21
"OLFLEX HEAT 180 SiF провід силіконовий термостійкий 1,0",-1
"Арматура світлосигнальна з індикатором напруги та струму e.ad22.va Ø22мм, 50-500В, 0-100 А E.Next",17
"Самовулканізуюча ізолента 0,8мм*25мм*5м E.Next e.tape.sf.5 p054001",0
"Трансформатор на DIN-рейку, 230В/24 В (1,04А), 230В/12 В (2,08А) Hager ST312",1
Лампа комактна люмінісцентна 2G7 11W/840 DULUX S/Е Osram 4050300020181,-1
Вилка силова 2К+З Lezard 32А 715-1302-621,7
Вставка 1-а Lezard Mira 801-0115-701 сіра,7
Перемикач 3-полюсний 1-0-2 УЕК ALCLR-22 1з+1в BSW10-ALCLR-3-K02-U,4
"Диференційне реле 2-полюсне УЕК тип AC 4,5kA ВД 1-63 25/0,03А MDV10-2-025-030",6
"Пост кнопковий ""Стоп"" (кнопка-грибок) E.Next e.cs.stand.xal.d.164 s006015",16
Патрон до галогенових ламп G4,7
Затискач анкерний натяжний 2*(16-25) вітчизняний ЗА 1.1,-1
Патрон пластиковий підвісний E.Next e.lamp socket pendant.E27.pl.white Е27 з кабелем 15см та клемною колодкою білий,18
Реле напруги 1P+N DIN 230V Schneider R9A12663 63A,9
"Наклейка 40*20мм УЕК ""220В"" YPC10-0220V-1-100",17
Перемикач 3-полюсний 1-0-2 УЕК ALCLR-22 1з+1в BSW10-ALCLR-3-K02-U,4
Лампа компактна Osram G23 11W/840 DULUX S,19
Лампа рефлекторна Іскра Е14 R39 30W,2
Лампа компактна Osram G23 11W/840 DULUX S,19
"Реле часу DIN багатофункціональне ETI 0,1с-10 днів CRM-91H UNI 1 модульне 2470001 AC/DC 12-240",9
Лампа компактна Osram G23 11W/840 DULUX S,19
"РЖ кабель зовнішній з пропиткою F660BVF FinMark RG-6 1,0 (екран 64*0,16 мм)",6
"Клема з’єднувальна з пастою Wago 2273-242 2*0,5-2,5 кв.мм прозора/біла (для монолітних проводів)",7
Перехідник E.Next e.lamp adapter.GU10/Е27.white з патрону GU10 на Е27 пластиковий s9100042,18
Вимикач ножний E.Next e.fs.01 пластиковий p0810151,15
Лампа компактна Osram G23 9W/840 DULUX S,19
"Колодязь кабельний пластиковий E.Next e.manhole.300.300.300.cover, 300х300х300мм, з кришкою  CP303030",15
"Запобіжник mini 250V ETI CH 5*20 F 2,5А 6710021",9
Лампа галогенова 220V Feron G9 35W JCD 2188,19
Лампа люмінесцентна Philips G13 30W/54 TLD Standart (залишок 1 шт),2
Розетка із заземлюючим контактом з кришкою ETI IP54 RHE-1s-KR 4668050 коричнева,0
Колодка клемна для голих ліній передач Білмакс КП 95К 1-п з кришкою 1*95/4*16,7
"Арматура світлосигнальна з індикатором напруги та струму e.ad22.va Ø22мм, 50-500В, 0-100 А E.Next",17
"Пластикова рамка E.Next  e.f.es.rxj.01, для намотування кабелю s042201",8
Лампа метало-галогенова E.Next e.lamp.mhl.rх7s.70 патрон rх7s 70Вт l0150003,18
Лампа для холодильника РП Іскра Е14 230B 15W S25 прозора,2
П-274М провід,24
Реле контролю напруги однофазне E.Next e.control.v02  p0690007,21
Вилка із заземлюючим контактом з вимикачем та підсвіткою Legrand 16А 50409 біла,7
Вилка із заземлюючим контактом з вимикачем та підсвіткою Legrand 16А 50409 біла,7
"Шина ""N"" DIN в корпусі E.Next p0650006 4*15 груп e.cbs.pro.4.15",4
"Диференційний автомат 2-полюсний Easy 9 Schneider 4,5kA AC EZ9D34616 C 16/0,03А",5
Шина DIN перфорована E.Next s023001 L-100см e.din.stand.rail.101,0
Шина нульова E.Next e.cbs.pro.2.15 в корпусі на DIN-рейку  p0650003,4
"Шина ""N"" DIN в корпусі E.Next p0650001 2* 7 груп e.cbs.pro.2.7",4
Стартер Іскра 80С-220,1
"Патрон керамічний Е27 без кріплення, мідний контакт (Без маркування) E.Next s9100117p",11
Патрон підвісний керамічний E.Next Е27 s9100014,11
"Патрон керамічний Е27 без кріплення, мідний контакт E.Next s9100117",11
"Патрон бакелітовий E.Next e.lamp socket wall sidE.Next e.E27.bk.black, настінний Е27, чорний s9100019",18
Патрон пластиковий підвісний E.Next Е27 s9100009 чорний,11
Корпус вбудований пластикові дверки Cosmos IP40 Hager VR212PD 2*12 модулів ніша 290*333*72mm,0
"Інструмент для обтиску ізольованих наконечників 1,5-6,0 кв.мм E.Next e.tool.crimp.hs.30.j.0,5.6 t002002",15
"Силовий автоматичний вимикач E.Next i0010004 e.industrial.ukm.60S.63, 3р, 63А",15
"Сигнальний кабель 6х0.22 біметал, неекранований Alarm Cable",-1
"Патрон керамічний G5,3 довжина проводу 12 см E.Next s9100012",11
Таймер DIN добовий Hager інтервал 15 хвилин 16А 3 модульне EH110 (1 перемикаючий контакт) без резерву ходу,11
"Диференційний автоматичний вимикач 2-полюси Hager AD866J C AC-16/0,03А",5
"Вимикач автоматичний 3-полюсний Easy 9 Schneider 4,5kA EZ9F34325 C 25А",5
"Вимикач автоматичний 1-полюсний E.Next 4,5кА s002004 4A e.mcb.stand.45.1.C4",16
Світильник вбудований круглий LED D120(107) 470lm Lezard 442RRP-06 6W/4200K,3
"Патрон бакелітовий E.Next e.lamp socket wall sidE.Next e.E27.bk.black, настінний Е27, чорний s9100019",18
